Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
T Toro,OTHER_OUTDOOR,19-06-2023,16:04:31,00:43:45,0.14,69,0.2,2.8,303:49,21:06,3,,,,,,,,,,,130.0,40.0,200,55,44,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:41:58,64,0.0,00:00,,,,144.00,,,
,00:41:59,65,0.0,00:00,,,,144.00,,,
,00:42:00,66,0.0,00:00,,,,144.00,,,
,00:42:01,67,0.0,00:00,,,,144.00,,,
,00:42:02,68,0.0,00:00,,,,144.00,,,
,00:42:03,68,0.0,00:00,,,,144.00,,,
,00:42:04,69,0.0,00:00,,,,144.00,,,
,00:42:05,69,0.0,00:00,,,,144.00,,,
,00:42:06,69,0.0,00:00,,,,144.00,,,
,00:42:07,68,0.0,00:00,,,,144.00,,,
,00:42:08,68,0.0,00:00,,,,144.00,,,
,00:42:09,67,0.0,00:00,,,,144.00,,,
,00:42:10,66,0.0,00:00,,,,144.00,,,
,00:42:11,65,0.0,00:00,,,,144.00,,,
,00:42:12,65,0.0,00:00,,,,144.00,,,
,00:42:13,64,0.0,00:00,,,,144.00,,,
,00:42:14,63,0.0,00:00,,,,144.00,,,
,00:42:15,62,0.0,00:00,,,,144.00,,,
,00:42:16,62,0.0,00:00,,,,144.00,,,
,00:42:17,61,0.0,00:00,,,,144.00,,,
,00:42:18,61,0.0,00:00,,,,144.00,,,
,00:42:19,61,0.0,00:00,,,,144.00,,,
,00:42:20,60,0.0,00:00,,,,144.00,,,
,00:42:21,60,0.0,00:00,,,,144.00,,,
,00:42:22,60,0.0,00:00,,,,144.00,,,
,00:42:23,61,0.0,00:00,,,,144.00,,,
,00:42:24,61,0.0,00:00,,,,144.00,,,
,00:42:25,60,0.0,00:00,,,,144.00,,,
,00:42:26,59,0.0,00:00,,,,144.00,,,
,00:42:27,59,0.0,00:00,,,,144.00,,,
,00:42:28,58,0.0,00:00,,,,144.00,,,
,00:42:29,58,0.0,00:00,,,,144.00,,,
,00:42:30,58,0.0,00:00,,,,144.00,,,
,00:42:31,58,0.0,00:00,,,,144.00,,,
,00:42:32,59,0.0,00:00,,,,144.00,,,
,00:42:33,60,0.0,00:00,,,,144.00,,,
,00:42:34,60,0.0,00:00,,,,144.00,,,
,00:42:35,61,0.0,00:00,,,,144.00,,,
,00:42:36,61,0.0,00:00,,,,144.00,,,
,00:42:37,61,0.0,00:00,,,,144.00,,,
,00:42:38,61,0.0,00:00,,,,144.00,,,
,00:42:39,60,0.0,00:00,,,,144.00,,,
,00:42:40,60,0.0,00:00,,,,144.00,,,
,00:42:41,60,0.0,00:00,,,,144.00,,,
,00:42:42,60,0.0,00:00,,,,144.00,,,
,00:42:43,60,0.0,00:00,,,,144.00,,,
,00:42:44,60,0.0,00:00,,,,144.00,,,
,00:42:45,60,0.0,00:00,,,,144.00,,,
,00:42:46,60,0.0,00:00,,,,144.00,,,
,00:42:47,60,0.0,00:00,,,,144.00,,,
,00:42:48,60,0.0,00:00,,,,144.00,,,
,00:42:49,60,0.0,00:00,,,,144.00,,,
,00:42:50,60,0.0,00:00,,,,144.00,,,
,00:42:51,60,0.0,00:00,,,,144.00,,,
,00:42:52,60,0.0,00:00,,,,144.00,,,
,00:42:53,60,0.0,00:00,,,,144.00,,,
,00:42:54,60,0.0,00:00,,,,144.00,,,
,00:42:55,59,0.0,00:00,,,,144.00,,,
,00:42:56,59,0.0,00:00,,,,144.00,,,
,00:42:57,60,0.0,00:00,,,,144.00,,,
,00:42:58,60,0.0,00:00,,,,144.00,,,
,00:42:59,62,0.0,00:00,,,,144.00,,,
,00:43:00,63,0.0,00:00,,,,144.00,,,
,00:43:01,64,0.0,00:00,,,,144.00,,,
,00:43:02,64,0.0,00:00,,,,144.00,,,
,00:43:03,66,0.0,00:00,,,,144.00,,,
,00:43:04,67,0.0,00:00,,,,144.00,,,
,00:43:05,68,0.0,00:00,,,,144.00,,,
,00:43:06,69,0.0,00:00,,,,144.00,,,
,00:43:07,70,0.0,00:00,,,,144.00,,,
,00:43:08,71,0.0,00:00,,,,144.00,,,
,00:43:09,71,0.0,00:00,,,,144.00,,,
,00:43:10,72,0.0,00:00,,,,144.00,,,
,00:43:11,72,0.0,00:00,,,,144.00,,,
,00:43:12,72,0.0,00:00,,,,144.00,,,
,00:43:13,72,0.0,00:00,,,,144.00,,,
,00:43:14,72,0.0,00:00,,,,144.00,,,
,00:43:15,72,0.0,00:00,,,,144.00,,,
,00:43:16,72,0.0,00:00,,,,144.00,,,
,00:43:17,73,0.0,00:00,,,,144.00,,,
,00:43:18,74,0.0,00:00,,,,144.00,,,
,00:43:19,74,0.0,00:00,,,,144.00,,,
,00:43:20,74,0.0,00:00,,,,144.00,,,
,00:43:21,74,0.0,00:00,,,,144.00,,,
,00:43:22,75,0.0,00:00,,,,144.00,,,
,00:43:23,75,0.0,00:00,,,,144.00,,,
,00:43:24,75,0.0,00:00,,,,144.00,,,
,00:43:25,76,0.0,00:00,,,,144.00,,,
,00:43:26,76,0.0,00:00,,,,144.00,,,
,00:43:27,76,0.0,00:00,,,,144.00,,,
,00:43:28,76,0.0,00:00,,,,144.00,,,
,00:43:29,77,0.0,00:00,,,,144.00,,,
,00:43:30,77,0.0,00:00,,,,144.00,,,
,00:43:31,78,0.0,00:00,,,,144.00,,,
,00:43:32,78,0.0,00:00,,,,144.00,,,
,00:43:33,78,0.0,00:00,,,,144.00,,,
,00:43:34,78,0.0,00:00,,,,144.00,,,
,00:43:35,77,0.0,00:00,,,,144.00,,,
,00:43:36,77,0.0,00:00,,,,144.00,,,
,00:43:37,76,0.0,00:00,,,,144.00,,,
,00:43:38,76,0.0,00:00,,,,144.00,,,
,00:43:39,75,0.0,00:00,,,,144.00,,,
,00:43:40,75,0.0,00:00,,,,144.00,,,
,00:43:41,76,0.0,00:00,,,,144.00,,,
,00:43:42,76,0.0,00:00,,,,144.00,,,
,00:43:43,77,0.0,00:00,,,,144.00,,,
,00:43:44,78,0.0,00:00,,,,144.00,,,
,00:43:45,,0.0,00:00,,,,144.00,,,
